seller_id,seller_zip_code_prefix,seller_city,seller_state
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
966cb4760537b1404caedd472cc610a5,9920,diadema,SP
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ
391bbd13b6452244774beff1824006ed,13082,campinas,SP
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR
08061dc0fc165ed41288cc7acde738ee,6036,osasco,SP
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,SC
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
398cb257329ef7af7f1943a8974a3cbc,40285,salvador,BA
b0f2a6122a90a93eb03e68653dd960e3,80710,curitiba,PR
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
681fce914360217db47784ae28905a96,83709,araucaria,PR
2f9b7ce230a057a98a9f5df5893ee36c,6460,barueri,SP
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC
c79151301b9d90985d1fa52879213105,87083,maringa,PR
3e46a38ee171c503c3b4a3f23fe3bf0c,18040,sorocaba,SP
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,SP
001cca7ae9ae17fb1caed9dfb1094831,29156,cariacica,ES
7f35f9daf223da737b78738fbae4d977,13272,valinhos,SP
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
6061155addc1e54b4cfb51c1c2a32ad8,13043,campinas,SP
270572bb714b00531be85e16e1550f26,9370,maua,SP
16bdc8cefd0e32a6f0824d296c5ad14a,12903,sp,SP
3985a3c45be355a4c57fde108bfabd1c,95690,rolante,RS
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
734def04b237117a09321dd6d8f3f2a2,13604,araras,SP
28c7d8743fbc8679f484868cc0fcaefb,18480,itaporanga,SP
9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP
bc302730ea8cf49b5c74f579febb5bbf,13015,campinas,SP
56e361f411e38dcef17cdc2a3d99628b,7113,guarulhos,SP
048c2757535328e0d7dac690ad3c0aae,14406,franca,SP
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
33d677f27a69b84051204ee4ae76eaca,89218,joinville,SC
b88e7c57cb2d8b973b7dd4a2bfa14b36,81350,curitiba,PR
9da15f4a4ea758d9eeb49000dbe57e22,6290,osasco,SP
749e7cdabbaf72f16677859e27874ba5,7122,guarulhos,SP
688756f717c462a206ad854c5027a64a,7094,guarulhos,SP
c88f62b4c386a59281014d677864d016,86707,arapongas,PR
79565f7d5603b24ddf07ade262547f2f,14804,araraquara,SP
6c9875b2f94ba781186f0c1aed8d1687,17380,brotas,SP
747c1cdcd1737dcfbd1547f6eb6f2cf3,14940,ibitinga,SP
2b402d5dc42554061f8ea98d1916f148,44900,irece,BA
9c068d10aca38e85c50202e17b4a7e88,79400,coxim,MS
7c67e1448b00f6e969d365cea6b010ab,8577,itaquaquecetuba,SP
9ef932e837d8b7f392c0bfee9d359dc2,14940,ibitinga,SP
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP
db1f0f7c7e5e87f40b62226f020bb297,83322,pinhais,PR
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
b335c59ab742f751a85db9c411a86739,38442,araguari,MG
01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR
43f8c9950d11ecd03a0304a49e010da6,6341,carapicuiba,SP
4450bd8327d471c4a11a83d1445b1b62,6714,cotia,SP
257e61d3251fb5efb9daadddbc2cf7ca,86804,apucarana,PR
e5def42655b7490edac5a56fe8e9e603,13900,amparo,SP
091065b789659bc3cd9af9cb3a6253ff,92120,canoas,RS
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG
19d62d484cba71963c93f0f00ab42013,89114,gaspar,SC
c60b801f2d52c7f7f91de00870882a75,7174,guarulhos,SP
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
abe021b01ba992245271b9aa422032df,80420,curitiba,PR
5305693ffae2d3463377b1f6fe67b15a,16300,penapolis,SP
e51f22821f0c12a16ad5c020cdcd55e9,6341,carapicuiba,SP
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP
c0e0b73d039eb9a99b6ce4cb7a429cd3,89170,laurentino,SC
19484c79cef6c062cb177aa4ef2fcc3c,13275,valinhos,SP
2528744c5ef5d955adc318720a94d2e7,13202,jundiai,SP
b8d890108a7a80e4f5d59eea9f362438,81110,curitiba,PR
1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR
a70e9066dbfd10b6b97a3f54a1356762,86975,mandaguari,PR
ce69a8021d18961dd2a40269b7c2c293,81070,curitiba,PR
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG
a3082f442524a1be452e3189e003b361,81560,curitiba,SP
a56a8043ebf66e42119618fb8cf232c6,89219,joinville,SC
184725737946a1a938bbbd1a9e978103,9370,maua,SP
3820c6537b3853be1a0687d5a60807ec,6717,cotia,SP
244b04680fdbded0acf5aebd9c92b44a,13211,jundiai,SP
b5e3e38609125694d2ea2417522a60b7,88020,florianopolis,SC
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
ae45ad30c2d2e5913094769690a239d2,14405,franca,SP
2156f2671501a81034d7d07f217609d0,4776,sp,SP
128639473a139ac0f3e5f5ade55873a5,87050,maringa,PR
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
cfd7ddab722b902f7ac5b5f3ba6d723d,32372,contagem,MG
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
376a891762bbdecbc02b4b6adec3fdda,74323,goiania,GO
90b36c5aeb728d5504a39f435bef0c5f,13835,conchal,SP
1dfe5347016252a7884b694d4f10f5c4,14940,ibitinga,SP
f114dca2828bf718548db175ebe2cfcd,86192,cambe,PR
25c5c91f63607446a97b143d2d535d31,35680,itauna,MG
f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
ef728fa1f17436c91ed1ccd03dcf9631,17201,jau,SP
6f835fd4be26989b1b064399da346143,81280,curitiba,PR
c9a06ece156bb057372c68718ec8909b,73020,brasilia,DF
6b2612338467c08c9b25f0cc55b1578d,86990,marialva,PR
05d2173d43ea568aa0540eba70d2ca76,37135,alfenas,MG
6824a69c9ea0313eba299dd4a2dba09a,35570,formiga,MG
48efc9d94a9834137efd9ea76b065a38,81130,curitiba,PR
5dc4bdaf869e8c77c648078cbe8d59c2,88035,florianopolis,SC
9261d76c62caaf0b24677c2ceb7f8f20,88138,palhoca,SC
37dd29b36c458d82f74a953c40c43645,13480,limeira,SP
077c5fae4bea9500e3737b16f71b9d3a,18052,sorocaba,SP
0dd184061fb0eaa7ca37932c68ab91c5,7031,guarulhos,SP
1d29dfba02015238dfbe2449a5eaa361,36576,vicosa,MG
ad273c9eb54ecb4532de4bf75bae9e4e,80420,curitiba,PR
7813ea3ebd9411dc600b4dd01f7a97b9,6018,osasco,SP
559d56f3b8f0bc2e5a9a62fe2ce2a39f,89220,joinville,SC
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
0bae85eb84b9fb3bd773911e89288d54,88301,itajai,SP
35fb511489d9ee3ee27a76debce9df06,86061,londrina,PR
7e3dde9ffba72d5340f9aaf09b4424be,86185,cambe,PR
dbdd0ec73a4817971d962698f2fea022,60710,fortaleza,CE
f615fe7efbef0f4f08fd3086bc7a3e60,12940,atibaia,SP
b0398568231ba5e6734af1881671a317,29704,colatina,ES
8c0de775f52fe41590b376a3b7c50f68,13178,sumare,SP
7a91bf945c6fae0779f1c61ce97fe45c,26562,mesquita,RJ
1cbdc7cf130a41fd13a3c2a7d2fcfda7,37480,lambari,MG
17ca9b9e9b9ef8fdb529001b49ebb50f,32677,betim,MG
3f0e48d209018b466fcd3bb4ccfeb520,80215,curitiba,PR
acce39e832338debb07b02385cde5967,32110,contagem,MG
b2c97074649f92197d9387d9033dda5f,18604,botucatu,SP
be7a093e5b4d147b36b72bb1f9e415e5,85900,toledo,PR
cb4a705d00e100b9732d0ca34817d441,88032,florianopolis,SC
1e47d8b6546eb3a77b1acddcc9406242,13015,campinas,SP
432c37c9dfba871172ec162e20118b8c,70235,brasilia,DF
daf565f087a52def0fd5c5825b3661bc,88350,brusque,SC
ea3ebea5317b0efbc663ecc8ce5e9bc2,88036,florianopolis,SC
e9511df20ccd82658a30c37b7fb343af,17026,bauru,SP
4c8545742faaf58fafd5fd14d25d75cf,15603,fernandopolis,SP
27a56ff04b34c2ba34ce6ba4d3b9d616,13033,campinas,SP
d8c7ba53e7e38711eaef8c2849d6d2e1,87120,floresta,PR
6338ea67c41078a46ad99cc009654956,95170,farroupilha,RS
6c12e40690c335dbc2f68a4134d30dc1,84178,castro,PR
9a84ba99f5367fdbd4598363496f1ea2,72801,luziania,GO
fb503a924a0b9db19d83dd0ac6dbef8c,96020,pelotas,RS
5b581417df4480f632484ba681e53944,88050,florianopolis,SC
2d22fc3089eb907b29ebff50581fb472,27972,macae,RJ
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP
86bf77bdb52e615674772d5817c6212f,94410,viamao,RS
9b00cad94ef3078faf6fba2e792c158f,39442,janauba,MG
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
e48cc16ab70bfa09e1401740dce0b3d7,16022,aracatuba,SP
da20530872245d6cd9d2f5725613c430,95650,igrejinha,RS
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
9e9b539eb2806acee3f5c28085c1db9f,32315,contagem,MG
41c9d3997dd3c072c31139dc5bb5761f,38182,araxa,MG
700f03c207639c22d933381ff60b35c2,14784,barretos,SP
762fafdaa57a532ee0119731697579dd,13311,itu,SP
b3b17aab11f273023a5f22ca52e1eb70,86065,londrina,PR
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG
6179a28a13a726c29b3bf54c070dccab,37048,varginha,MG
0df3984f9dfb3d49ac6366acbd3bbb85,32604,betim,MG
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060,curitiba,PR
52ac6f920b7280e4c6d30dd94de6259b,83321,pinhais,PR
7d7d2b7a51328016102d4528c411d630,14940,ibitinga,SP
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
5db42a6cd9bf1bf0d3aab9582767f168,29010,vitoria,ES
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG
977f9f63dd360c2a32ece2f93ad6d306,14910,tabatinga,SP
5b0cc932433fa5184b5b94bfe6bcc256,14940,ibitinga,SP
7ff588a03c2aeae4fbd23f9ae64b760d,7183,guarulhos,SP
08cdbae123ff67ca4e36d9d641ce0119,36504,uba,MG
77dcbb67ccb3659bd58eaf5661560a30,95900,lajeado,RS
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
22c32ec35d0116ef02c281798a25bf8b,87043,maringa,PR
8d46553a36e68f95350a200c12f8f2e2,13056,campinas,SP
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
d93844a9c55ba7ce353388bcf849ea56,82320,curitiba,PR
52b53f7061969fe471d119b6195da864,88301,itajai,SP
9bf11dfc0bec77e5a23028043c3c5a8f,32140,contagem,MG
13f57c12a00ed4610db646b913a7f5c6,11015,santos,SP
54c04bdb5ec46762f8f08c7e8f86ed4a,88037,florianopolis,SC
447d377bdb757058acb569025ee18a93,99500,carazinho,RS
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN
7c462184585ae80bd6e5774c62ce50f2,13086,campinas,SP
3ea00e1dea2b0659dbaf654735929220,80020,curitiba,PR
4965a7002cca77301c82d3f91b82e1a9,18074,sorocaba,SP
2d8cfba3fcd3170555941605edaa196a,6080,osasco,SP
6039e27294dc75811c0d8a39069f52c0,6162,osasco,SP
3492e68f37fd1df87f4f2f2ea247f445,13322,salto,SP
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP
10076e5788b8ee532724bcd460baf762,14315,batatais,SP
804287717b9156fb7a787acd9af4fac1,87030,maringa,PR
4dc646b9b9e8e411ef48ba000ea3ac6f,13272,valinhos,SP
01c97ebb5cdac52891c0ed1c37ba0012,15804,catanduva,SP
f0b47fbbc6dee9aafe415a6e33051b3f,9360,maua,SP
bd149ed516d4c5d418d5781f8e18919f,7241,guarulhos,SP
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR
06532f10282704ef4c69168b914b77be,87140,paincandu,PR
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP
cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
a45314082d50d578a4721c9787ce09ab,15130,mirassol,SP
59bbc819b99a733f02f0d6b49d1c253d,13043,campinas,SP
b3f19518fcec265b2e97af287725f981,15170,tanabi,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP
0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP
fcb5ace8bcc92f75707dc0f01a27d269,7032,guarulhos,SP
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP
70126eecc6aa1274392a1743866e9678,6449,barueri,SP
7681ef142fd2c19048da7430856b5588,7074,guarulhos,SP
3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP
02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP
6bb0724edf0b62fb91ac404873a97241,6700,cotia,SP
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP
96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF
5733d806668f8712c24b9abaefbfa642,89803,chapeco,SP
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
f3295428338a40977a03f555246a70f4,29032,vitoria,ES
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC
6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,SP
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
94144541854e298c2d976cb893b81343,94451,viamao,RS
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE
02d35243ea2e497335cd0f076b45675d,59077,natal,RN
a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,SP
2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,SP
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR
26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR
1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,SP
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
834f3294fba9f932f56edc879193f925,14808,araraquara,SP
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,SP
7b7f91e98f8c6def45a1407923304402,6154,osasco,SP
d2df77822373f19934e87694d8640767,86706,arapongas,PR
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,SC
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,SP
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,SP
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP
e439f7176d763f92de325271111b2fd5,89219,joinville,SC
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP
9140ef75cc8211c4035935e80e567204,87015,maringa,PR
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,SP
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,PR
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR
9cf787a239c1aa29dbd76f153dc13f9a,14403,franca,SP
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,brasilia,DF
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,SP
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
b566ab0ef88016e00422755e305103c6,37640,extrema,MG
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,SP
a89e143d5211473ae18db9577ee34b64,13486,limeira,SP
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR
ade45994b717ccee333492330fbf037b,87505,umuarama,PR
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,SP
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,CE
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,PR
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO
2be17df1c49978426251562096c3cc09,88704,tubarao,SC
f7c31656c19db6275a8acadca289f426,14940,ibitinga,SP
c6381d2d013342748761e906d45aff76,93180,portao,RS
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
c66dccfb3f109511246da627dd5a2498,11900,registro,SP
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
929f342384a6607afe143d789ade1316,86065,londrina,PR
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR
e732329483fd5f27367dd997b47f598a,89030,blumenau,SC
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR
2528513dd95219a6013d4d05176e391a,6060,osasco,SP
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,PR
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP
343e716476e3748b069f980efbaa294e,13033,campinas,SP
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG
da4d149c0ddbac90557103ac0a0ec356,9861,sbc,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR
d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,SP
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP
