order_id,payment_sequential,payment_type,payment_installments,payment_value
1ab115802be10ff22d8907afe81ba5b0,1,boleto,1,96.71
68873cf91053cd11e6b49a766db5af1a,1,boleto,1,91.66
69461f29dab0cf81b5f953ae062a767c,1,boleto,1,27.77
009ac365164f8e06f59d18a08045f6c4,2,voucher,1,4.5
668bd274654d22b8a64cb4b16eb04661,1,boleto,1,59.54
dbc337fe795b89d0a42fed65a448b964,1,boleto,1,141.16
16d24a8a330d9b6c2f6da0affce94de9,1,boleto,1,83.3
4afc8ef1eb3b8f88a3b495823546ee02,1,boleto,1,80.39
e3d98850cbbdab2420e8a49cf21bf194,1,boleto,1,24.1
a5a8d8582dc652909c4e2fd3599e7c74,1,boleto,1,311.6
f55968a2a9ef74f95cf02a0541aecf8c,1,boleto,1,196.5
1ffded15ce20a1a518490765dc37cc9c,1,voucher,1,28.52
33ae336da56e5f632a69e131c877815f,1,boleto,1,239.81
89919c333a05c327cd25b1ee32ccaca8,1,boleto,1,164.72
80092307dc8a515d508a93a24516a62e,1,boleto,1,86.24
dff0494b87d4607872757269757c7bb1,2,voucher,1,15.17
0e267661d8b529cca5d38ca34716b3ed,1,boleto,1,117.74
858dc2838532d6ec487b622925f25c56,1,boleto,1,55.0
9879f1f661af3ff5f2e4e9e65ee661fa,1,boleto,1,159.75
87fc097f0342e12e5eeb4e772b40a96a,1,boleto,1,936.99
9fdb1b24653d3cc7364ea12176298def,1,boleto,1,285.75
26526add9da95bea7b977eff1d40d11b,1,voucher,1,34.09
d1bcaad05390878b6dc5d858a720965d,1,boleto,1,135.59
429879e52accbd209d4e3c7994cbce25,1,boleto,1,156.33
e69bfb5eb88e0ed6a785585b27e16dbf,2,voucher,1,161.42
0784e3f6a8f38d4ce8ecbf36ddc57c78,1,boleto,1,147.25
cf101c3abd3c061ca9f78c1bbb1125af,12,voucher,1,8.46
5a6a63148f6ab52879bb7c2d7117e366,1,boleto,1,145.6
2e62dadd571541842fefc7c3b4bf4527,1,boleto,1,79.88
0bde826daa0bd10393e958cf5d69dd26,1,boleto,1,29.96
505e3b83ecc630a2507a9d9c8bfedd8b,1,boleto,1,50.0
72cc0a443bf89c678e49da943247e890,1,boleto,1,185.19
0d4ec8ac8110edc00c3f378607191877,1,boleto,1,61.05
807d573c36fdd71594efae0ca1db554e,1,voucher,1,62.62
8e3f8be6e1ce8ec5b39dae59e0aabcff,1,boleto,1,154.58
450acd2e753be51b02a7db4e9f742b52,2,voucher,1,31.77
71b2f4ee75a2ad70a20e594c8638b23d,1,boleto,1,34.87
f1d050fd7d6e547eb0ac3bb1f776ffd4,1,boleto,1,73.63
1c54750859f8472306a0b63d74e782ef,1,boleto,1,105.17
958e577696e108a5f94c9b0f1b6f763c,1,boleto,1,145.57
2728c4c5805dc2b5f0d4aee36cfde5d1,1,boleto,1,258.02
673c33bc0fb36d9b542e2bb104c14841,2,voucher,1,37.9
2d715895d98aa1a83c1e48b9ce8bfef0,1,voucher,1,56.89
1e54e64066c85e4c0b929c0dde6bec3b,2,voucher,1,74.81
12dc37fa8745ccb498042cfde2f72e90,1,boleto,1,24.1
9bfb1002d8b4e78527125bc25b4be9ed,1,voucher,1,39.51
106f6c512adbf8efc43791f75692d25c,4,voucher,1,21.19
01908071e35fdc75bc0d7764f153abc2,1,boleto,1,114.65
e7924c9e5666d9e9e2a9196bd1527870,1,boleto,1,28.75
adb868b8d7d0bd7fa24ed186543075ca,1,boleto,1,71.14
b191545cfb775e72c067683831bf4b0f,2,voucher,1,121.59
4ff146e64dba229dfd00df19d2cbb570,1,boleto,1,138.15
839a61f2e7b3eb740c0cd5621dc3fc8a,1,boleto,1,163.83
3656fe1c2f4a269235d18fc325aecb13,1,voucher,1,96.2
274bfb4da66b528e1e0b332a343fe403,1,boleto,1,75.77
649119592692c2ce73021844e7892aa6,1,boleto,1,173.28
4b73f647e26dc08ed1ac8602a80ca3ee,1,boleto,1,741.44
1b06aad4a90f552b892b8389166627bc,1,voucher,1,90.28
536e26cd7924f6c5785423b49b0fa7f5,1,boleto,1,119.99
a72c7ab8344502cd9a7614aa0af4ab68,1,voucher,1,74.41
863a5aae025377c66a973980616bb64f,1,boleto,1,35.0
2f7c478f21ac2d388886deb706e200b3,1,boleto,1,539.12
5b6793d19c0a49b1815f5a74f8c5a370,1,boleto,1,57.23
7b21dc72af6d0de45bdd249a637710a1,1,boleto,1,116.85
dacb2204acffacf83274bceb72cf34c0,1,boleto,1,32.58
569fce9b205731d6e0c9f31e9cabd8f5,1,boleto,1,155.65
442f0c23874c2066610c590e95ebfa4a,1,boleto,1,89.5
4ab19a6809950d1e5cd7ad49ce3c47f6,1,boleto,1,32.69
d2e18fcf7ecfd667af457a9e7034c86a,9,voucher,1,20.45
26330ea8daec86890eecd63e62f17c01,1,boleto,1,75.85
35aade410488cc865a183d6a7fa637eb,1,boleto,1,84.52
cbfc4f1ebf8b2f4362a74b61505e34fe,1,boleto,1,70.89
0ead7996f8952fba09e18bed9872414e,1,boleto,1,87.23
04130ed2567c23daa988cca5f1860430,1,boleto,1,46.84
104db3ac25a8c92d8b4a1bab46c92c66,1,boleto,1,241.27
8895673f81ae9b1b7ecd868bd707b243,1,boleto,1,178.03
51f5cd4115244a4860823a80bea0307e,2,voucher,1,50.0
242bcea719638feb8c102d38e67a4977,6,voucher,1,12.53
a3d6f1c32e941d70a3261b7080854aa2,2,voucher,1,99.16
1b3d11cf9f92c0f7baf627ab059621f8,3,voucher,1,200.0
615ca9b2afeaf5644ae8cef64797132e,1,boleto,1,122.22
1219c95f809e6f43a8a0f552664bdab6,1,boleto,1,84.72
3d87ba4f7660501adecd3a4fa95886b2,1,voucher,1,37.34
930ce01cc6b66e9582938cc79f835ffe,1,boleto,1,45.22
9ee2b040a6fafeecf4003f3d173352fb,1,boleto,1,236.7
eb909cbbd3171dfb60b6827c2b431309,1,boleto,1,78.2
594013e81f2c775b3fb2591f7e4bd4a9,2,voucher,1,129.71
d468753370018732c4766866dfc1878e,1,boleto,1,224.04
4483bebac87f089540f2e5be0a6589f6,2,voucher,1,74.99
39079435e23220a9ac9488f15e35e408,1,boleto,1,128.25
780bb1875afb8783be7fab39382d8eee,1,boleto,1,37.54
6e92a04973cb201200ecb4d6f82bb5bd,1,boleto,1,42.62
f7181fc3cf71354c25827adff7dfc284,1,boleto,1,128.5
dda427569144edf4a458f8fed9d5ca4a,1,boleto,1,74.16
98e3a00dc4ec45980ec0c6fb585edef4,1,boleto,1,282.41
7604b2e3523cee6efa15d486cddf96c4,1,voucher,1,34.23
1f3be0325231ba927e78b6b517db7455,1,boleto,1,405.42
047ea1a58aad923c2c108eafa2c28192,1,boleto,1,186.1
9403f186541e5cfa0b72d67be22cb81a,1,boleto,1,135.59
4b505f3faa7d72b24398e54db4b0469b,1,boleto,1,62.3
2af768daf2646f316e9457e1f10b2428,1,boleto,1,158.75
93e89f81c82a22b8095dd19f7f973abe,1,boleto,1,47.38
d5019697adae49bc605b362a5647971a,1,boleto,1,152.21
55f140655997122535ac2c2290ce6b2e,1,boleto,1,224.1
369423839b4d9789d69665b7c2361443,1,boleto,1,331.58
95866ba7444df70e11f040995d30f40d,1,boleto,1,328.42
5ed4a711abeae54546aa870c4ca1df83,1,boleto,1,81.01
6c27984bddb654e222cd1b9a238d2e74,1,boleto,1,55.22
b454e4c4cc8948478a19ca36c5e77bee,1,boleto,1,158.76
707a334be449a3283d0312d4290d8077,1,boleto,1,108.62
1f559479dd8bfb2e398b0372cad1c2a2,1,boleto,1,66.31
8a6b47967a3590fb66d3b0a503b7e155,1,voucher,1,874.08
bdb7914e757d235eaea872b4c9031509,1,boleto,1,256.43
94302f2c0be2b8557b415b3330aca160,1,boleto,1,141.25
214e3e63d08a54a0670daa8ce72df870,1,boleto,1,180.33
09fd1722d038ec5290cb862bb8ed8e46,1,boleto,1,176.34
41944cf624269caf43e02d939e33e8bb,1,boleto,1,52.22
1016b48b6d8c68e73002bdeb36e3deb1,1,boleto,1,45.0
152066afaaba08a8a38cb198f0b9b38a,1,boleto,1,50.38
14d5f7d2a3755fbd4df406ef4c4b400c,2,voucher,1,16.07
4fa6e0de7b5c8b7f990200ff10e5d20a,1,boleto,1,49.72
bacacd90ea03f7aceb09acaab257d094,2,voucher,1,12.24
9d9d06f2b18d6a0dbf941721131b65eb,1,boleto,1,37.86
1196240b71cd166c2b75a3a0c9ded394,3,voucher,1,32.82
44820bce2c8acaec4817ffc156cca3db,1,boleto,1,96.12
02624f7cd7272b3e027320023dbdc99b,1,boleto,1,48.69
61cbfd453bec6d149c4607df0632496f,2,voucher,1,1.65
301e525fb20b6bdc7efa5525f27b722a,1,boleto,1,181.76
52faca764f10e3c9f0527267b3aa7c95,1,boleto,1,162.4
f7abaa156e535f9204ac0cedab166bd0,1,boleto,1,88.2
b4e33e55022ad7df2aceed384e698dd5,1,boleto,1,24.34
6744ba320cc05c157f4ce99347a87e12,1,boleto,1,57.29
f591324def93e5e3d7450690f588022b,1,boleto,1,148.15
82f66e51ca6c291960fa27c3308f25e9,1,boleto,1,96.32
0eae12a41feb1afc14ffe3ec81feb168,1,voucher,1,64.82
11483c6a164cf839a3b0c945acc5935e,1,voucher,1,20.0
5be8e1e5d0ed823d38d05d5b7cce9581,1,boleto,1,163.53
1562a930fc574b55669f07e580d8f6ff,1,boleto,1,38.82
251a41d31fc1777de3a5a9c2858557d8,1,boleto,1,78.87
7700cd588241bdd7614416812683d789,1,boleto,1,114.37
51868729f79f5a4f692a73234e21add8,1,boleto,1,79.7
d25f2ec5027e50e40c25fa0d55af60dc,1,boleto,1,205.98
4fb76fa13b108a0d0478483421b0992c,3,voucher,1,16.19
3b729521034317529479f3501a6bd163,1,boleto,1,32.65
c4c4ea24b8d911ea6868b7aa33b5d0f9,1,boleto,1,106.87
4c339dfdfa86bf3f203ed8562aef7df5,1,boleto,1,103.98
eec2067eb71189cfcb944c23485d912c,1,boleto,1,121.36
f08abbff7e606943778266ee1267b369,1,boleto,1,102.1
fa970cce95e940c0f5adae718f25364c,1,boleto,1,163.69
d744783ed2ace06cac647a9e64dcbcfd,12,voucher,1,1.47
cdfdb4e7e805636ed4750f8dc333b01a,1,boleto,1,597.14
af74091f111e705ab46de44f0f46aee0,1,boleto,1,105.97
b058f625ecdea748969b3d9f508873fb,1,boleto,1,210.18
cff0989119cf4c7e05ff4e35210f9869,1,boleto,1,75.53
7d72631908edc6f980dd3ab07a31c1d9,1,boleto,1,69.27
4ae185f9012953118f9adcf6817a21bc,1,boleto,1,82.07
6d482de66fa3ace9fc873ae40f19c4a6,1,boleto,1,32.43
26abbf5ff43e58c72f83f98b6374ab1b,1,boleto,1,176.2
135b582ac1ec8138d4f9f0ef27a7ba36,1,voucher,1,82.38
7ebc5c60f532934ce55b3025203ebe5b,1,boleto,1,148.45
d00d7bc5d6fa2124037aaf4eb5be0a0e,1,boleto,1,118.17
40deb01ced4c0d076432514cea0a091e,1,boleto,1,26.44
59a0b1e1b934789d033dfb98797d9d34,1,boleto,1,160.3
14443bc93c37173e661ffab44978e546,1,boleto,1,198.94
a336de4bbd836a89f9cb2a5b58ed2578,2,voucher,1,221.76
c6c0dc0b58d87603f5b07c6283355d5c,2,voucher,1,30.0
08d84fb0470993741ba4f7db2b3ac601,1,boleto,1,27.77
b8e9df924b8a1dca22c4920e9d6b33bc,1,boleto,1,73.43
f161d2927f0847f8fd74ebeb8a7b3a80,1,boleto,1,100.77
4d2e2634819452adb3313ccb5abd344f,3,voucher,1,20.64
e532f7295954413d41002fe78ae8a4d8,1,boleto,1,65.13
8aa41a2ff86625ff13d88f289b48714c,1,boleto,1,148.15
5ded9a59e8920225f45b1d0e11dc7d97,1,voucher,1,30.0
accd8ec914c1ab328cfbafe6a5339c85,2,voucher,1,20.0
b45a5a1ecf16bbfd6254cdb7ef0dc2f7,1,boleto,1,189.78
80676617af8e89bce2394d4e7fa87cfe,1,voucher,1,32.37
5e2a5be14227900471046fe37ca3d6a5,1,boleto,1,27.07
df2b5e7523f6848076e498618e1a00d6,1,boleto,1,22.77
a68667474430fadbcfc1bfbb9e2adc0b,1,boleto,1,32.77
f3da221e0d9a3dc9fc69c38ebc04e196,1,boleto,1,34.84
99482042fe756df3f9ce2adbde9b7c7e,1,boleto,1,35.13
c2d771090d760b5ca0ba96a3c071c7db,1,boleto,1,349.69
9931d81b3c1ee1b90b943591683b4b61,1,boleto,1,42.87
38bf87ca0f718d17d331fe70eb7431aa,2,voucher,1,32.0
116d9a3f0291e98b5dc5a0e568124662,1,boleto,1,34.51
c1e4bdeeda1ce8c91f4c71b977fca35f,1,boleto,1,92.83
b91486041622a3542a1c4b44865a4eaa,1,boleto,1,91.18
00b9e0f8f588d0406a3de447eb606970,1,boleto,1,56.5
1e454110fa14e6f2c0273c624515aa41,1,boleto,1,69.44
1c2aa46c96849539758c97f7465669da,1,boleto,1,68.41
4b3fd3a64d55a7c04cdb0ed9af1e3016,1,boleto,1,260.99
dc942b12a2d1c261d42dbf4ecd4451f5,1,boleto,1,172.03
b5520058eae8480710f67d8124db1606,1,boleto,1,143.59
c07b6d01a2a256bc2f370788d6ff6af6,1,boleto,1,36.75
e6bd0a7a4674d02e56b7a0515c991cc9,1,boleto,1,440.19
04210d64e3bdb5a0cd44eb156294991e,1,boleto,1,261.78
d7ade8c5f36a13fc95c8251b9db08874,1,boleto,1,24.23
f850238de020e40b355e62b3198da17e,1,boleto,1,177.16
2b877f0d1e2a876f0e5cb30125336a8a,1,boleto,1,130.01
bca0fe55e764250fffae4ba96e671a1e,1,boleto,1,47.1
9021cf1919f615a121410790dcce848f,1,boleto,1,233.87
44c279ea1dfb53fe8e70511726cddece,1,boleto,1,52.01
6b11abc0295e397afb43aecade82621a,1,boleto,1,217.04
43a23a9a05a87ff4d46b5b18829fe9ae,1,boleto,1,60.55
fa65dad1b0e818e3ccc5cb0e39231352,9,voucher,1,1.08
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,4,voucher,1,20.0
b0cd372b41f6018f304af6f43ae39a23,1,boleto,1,70.63
668d116236ca17dc621c9088d7acfbfc,1,boleto,1,133.58
731739da258b5bf19d913f4c7dc53a3f,1,boleto,1,230.97
31ee7866f7203208e59eba90498ead4c,1,boleto,1,103.0
1de7a41d382a9ece0e658ffd116ac72e,1,boleto,1,32.77
4e8c3b29f4bcb44200ab8296779d910b,1,boleto,1,216.36
2f1d5b7529ef8603fe34724e65a9f03e,1,boleto,1,279.98
f4021afbf70a873e407181a0a76e64e3,1,boleto,1,239.34
98bef220eda3e37b6ace2f7f891507a0,1,boleto,1,57.72
13f13b57aacaec347d9d8f974528cf62,1,boleto,1,192.03
50564f05e21e6d61f68d7a65c57c8623,1,boleto,1,34.0
f49051d4b155a83c8d939a1c6a850689,1,boleto,1,553.88
22170faea0e48a083b8216ce465df183,1,voucher,1,196.98
49aa82d12066e455617693a42d2b8bb2,4,voucher,1,1.95
2b4d04cfb81d2dbb1ab48f9e2a7ac6b9,1,boleto,1,208.68
e9d122ccd05f407b9a65aaae122a9add,1,boleto,1,120.09
4f61042cd85285c68606c18b44a1b13a,1,boleto,1,110.02
dba28a189fd1425d68f33018e1d88808,1,boleto,1,51.69
f9fbe9f30c594fc18da81ade79348518,1,boleto,1,97.71
fa4a86f6961b73c40db2f5f3199705ad,1,boleto,1,26.75
a8c02875c8391d968525088da5fce5a6,1,boleto,1,1626.65
8dfcba64312b559340f9c9f65ac6205c,1,boleto,1,95.32
97eb626e84ddfbb1d30de510d7dbac1f,1,boleto,1,30.0
2b629b6b09597b429808b20156ec6998,1,boleto,1,214.71
4534e0f076366321574b9b39f3c3ff52,1,boleto,1,86.14
7cd9f4c5a26e353b50e10cc165ef40d2,1,boleto,1,68.64
ee8479682bda7a58ee0cae4c73643816,1,boleto,1,40.09
dceb6ab566e0d15ffaba53ef637afa3c,1,boleto,1,80.33
2bb5962dc45a9c428a888aa99d8deb46,1,boleto,1,186.95
cc523a6c97b639bed8ed02ec7b87165a,1,boleto,1,131.44
51c70023f5f763326e004bc5ffc52370,1,boleto,1,147.62
39900b73a172015fa77a5a451c3cbc95,1,boleto,1,29.13
69f54f52631eb8ea8bec66cb902cf54e,3,voucher,1,14.32
2ce48a416ec4c72a129f73b550eecdbe,1,boleto,1,339.8
20780a7d28c56e659d58bccb369a0b3d,1,boleto,1,46.69
3a5ea246a74d3839864f0f2f49585663,1,boleto,1,291.66
30dd1aa2ec1728ab9bac85497532d6ea,1,boleto,1,125.15
c477a36e7fcc7a915483289ed00f6ee4,1,boleto,1,289.61
d521c782a20b0f531a2c0f8b124b59a1,1,boleto,1,42.77
4d51efabbf910d08f6cd53443acfb25e,1,boleto,1,52.0
e3be8e7970afa286e942ea4273061bae,1,boleto,1,82.21
6643fcf7be174c77fb72dea37c92aa19,2,voucher,1,4.81
259db13389bfe3716dd43778b0421777,1,boleto,1,70.8
581e3fa3023c8c6a8a485e6f8e52ce2d,1,boleto,1,31.38
47d99e35914d6194a685f9903e8ae293,2,voucher,1,74.0
335867dcacb4762eddb7773881b73808,1,boleto,1,93.65
e912fe377f77944ec68b3650ead100bf,1,boleto,1,278.07
31e919190f59dd6dde547000ab20a612,1,boleto,1,121.24
836f8d90a17794db6d9c6112cd76ede9,1,boleto,1,66.15
4dd7f2a626802cc8cd2460e18c8da8b8,1,boleto,1,62.41
d9206b6df475ed69a1f7de7ecc2d9401,1,boleto,1,133.69
eac95d79983b55d39fb2139922bc4c36,1,boleto,1,148.15
63d4d2ba9babefe5a2e6fc840e69a9ff,1,boleto,1,88.27
0a511bcdd22a725ca670b0102ac0be73,1,boleto,1,133.48
1f4714b1a377cfc36eafd36d2763881e,1,boleto,1,34.13
2f72a08e8fc765e47fd2f4f2eb7a3704,1,boleto,1,75.5
88fdf07e2e8bcf581835191551224be7,1,boleto,1,117.23
13cc20205a5d08b532f127b6fbf0f370,3,voucher,1,13.41
cd002226356c8056b3e5d2ab6098543f,1,boleto,1,321.8
e147eb86ed23b0e106ce62cec5c6df6a,1,boleto,1,138.73
8013932c4c00036478bea6424e783117,1,boleto,1,60.0
9e4f46493d96c5842aa031c7407d2552,2,voucher,1,5.97
e911951b98ae5dba91085dd2bfc69ccb,1,boleto,1,159.14
17c059796a89b5b4c53113de933500c1,1,boleto,1,124.18
c53b0fc1c72d7bda1f878a03bb49bb0d,1,boleto,1,54.71
af8f5400111370accfbc1ba9820c5d20,1,boleto,1,60.19
1bf8b5f1e3bc76dcaa6414b170ef3ae0,1,boleto,1,143.27
6f7626222f2b324b580e36eb22d8bb8e,1,boleto,1,182.89
ae2d7541c0bf40bcdf14b7fe20c00eb1,1,boleto,1,134.91
407b45a96cb1a7bdc352d2a499647b84,1,boleto,1,136.75
d41ebe858c1aa2cef4e728fee0b07230,1,boleto,1,78.42
ea20ef3a1e2a7b607b1e3a99f9c660bc,1,boleto,1,142.66
30433431f5393fe9934458f0f02e04e8,1,boleto,1,31.99
d4c0ebae1ec07474b7d092a62b469f6d,2,voucher,1,66.41
4ca7011605c977cd69c1e1706625e98b,1,boleto,1,91.42
6b95f3947c608c074045e6aa14790de2,1,boleto,1,69.97
c1bb3ffb1aeb6afbe42101499bd15708,1,boleto,1,131.44
62b2d948f0d2de4fe48b034bbdedf94c,2,voucher,1,250.0
91d9a72e928a84866b4d506c0398b723,1,boleto,1,51.84
8eeb383cc53ee78dfc385629602dfff7,1,boleto,1,107.96
ff2fd424f5c50867458c35dc9a2daa69,1,boleto,1,118.1
046bc7c1d7122be13009a28d66977149,1,voucher,1,48.28
3022bc9eee8087dad85d0832b67b37b9,2,voucher,1,20.79
3c6f2c25e0bc1279d17395ec365ea14c,1,boleto,1,60.95
56049934681bbcefb4f6707731ba95a8,1,boleto,1,49.09
79e2efc862d7295d60da556fd5af4679,1,boleto,1,55.22
ea4bb4fa30c5a1548498436f448383af,1,boleto,1,85.23
241adc087f5732067fc042dceb9cc6da,1,voucher,1,59.34
64618afe1b90ef2416d9c80631a15e42,1,voucher,1,215.15
8a2d731a57d62d23bbf9556f80343140,1,boleto,1,113.62
a4866dfc455353f48014a2b9a86608a2,1,boleto,1,340.5
6b8d21bbe1e219c7b5039f232ca30e46,1,boleto,1,71.64
e4d17d00b2f18f1898c9449c1e7a8e09,1,boleto,1,352.55
4ee4c7c2fa34f8e2a66accd827f53d1f,1,boleto,1,25.23
2be8f3f9bfd6f4349d7c95dfaa619b21,2,voucher,1,40.87
2d8a0bc4abbb7bbb3a420f2219f02f93,1,voucher,1,33.13
1afc78423ebc34ed1e97cb320ac86620,1,voucher,1,20.19
ab5ff8523a162735e1d5ce37a2e4be76,1,boleto,1,86.58
9ba78cdb7ebed668566d399629fc74a6,2,voucher,1,50.0
73c0786753e32171d5d1bba1e682b4ba,1,boleto,1,31.69
57e19d283d4caf90389cbfe35f490f06,1,boleto,1,40.95
0492eead55cd90ba9690387cca2baa20,1,boleto,1,106.95
cf5371c12093ab1ef7c39cd2cb895edc,1,boleto,1,100.24
b1bd0e86ea8b4060e4e7c5684202b656,1,boleto,1,115.45
494dfa139a38449b378d01cca4c0a6a0,1,boleto,1,151.47
56195352a8e1bcd779da1b92fb9bdeef,1,boleto,1,50.0
0379c7b005e9be5439462ece4e356341,1,boleto,1,221.79
2f93e05c16a3539594b2bd00bf46027b,1,boleto,1,74.16
d72e8cc4d5efd1b5149f68dffc423772,1,boleto,1,31.77
b2e2410ac54dcb51230fd94aef5bcd2c,1,voucher,1,25.0
0b0bd9b754737f8954ee14d15c7acb85,1,boleto,1,103.55
3d9d7644b996a0c8a0038a70c90830cb,1,voucher,1,45.08
649fa665ec97c1e0c786685fc3db9ba0,1,boleto,1,837.84
768bb5189d917642e1ea949aa69c553b,1,voucher,1,100.0
523d5e9ab692bee9c8dfd7063351f696,2,voucher,1,35.08
bd59d6b6646e18c7a1a97a639ff49e0f,5,voucher,1,5.32
7a05ea5a85dcfb04d49a57143c1d5ab6,1,boleto,1,128.09
56142b6c34c40cccb3e3ee8308a4ae76,2,voucher,1,9.15
bec5a824282dde8cdfe6aaf6b6525a6c,1,boleto,1,62.01
60587a0b83305888501192ff07ba8bb9,1,boleto,1,63.73
b465b096e042571f13c2e9e8e15122a5,2,voucher,1,157.5
d42ba61a59ac7b2af476d42dbe16f68e,2,voucher,1,168.28
d11fd4395b314a358cc155ea5c525c07,1,boleto,1,99.75
7cd437e4308ccfdf9df64a5cd7cb3cce,1,boleto,1,57.34
60083e3e8bf6182f3fb99b7a19203f45,1,boleto,1,55.09
52b1bc87daf8d1e471663a4715f59310,1,boleto,1,45.19
de339d3dab036509a47753ddb94f1d55,1,boleto,1,307.24
f8033eab5248939afe7fa7feb4ac4866,2,voucher,1,25.0
31437ad84ad2f4fd755bc1a5351d370d,1,boleto,1,89.88
c9971f16f56a5775573b08549b2621fb,1,boleto,1,69.73
1528738cc47c58535712cd56c0f4ad9b,1,boleto,1,106.16
3d60cbc30fe424ccaa1b75c0c2e1cd90,1,boleto,1,53.89
dd5419332273c31581ae758c74874997,1,boleto,1,91.18
aba8a6306a353cb28d5358c585fabe75,1,boleto,1,45.1
a2c0b600ee987c3536f835e83313d63b,1,boleto,1,69.04
2f6d60e301b09631418701136a333a09,1,boleto,1,97.46
e93d4bbea9f3bfbce59cc83e6a663437,1,boleto,1,64.59
2df215b400473a9b6f3be2d5b1bfda08,1,boleto,1,34.0
347af76e162e8281d4d37d7d7f103f81,1,boleto,1,81.5
f28357a486107b748dfedd0fb138ca55,1,boleto,1,80.33
3fb8682db347b51435096bfdfa799825,1,boleto,1,141.58
8d63bb167adbc51f677d38af762662a1,1,boleto,1,125.21
e47ac2609ce0ccd8dab33391118792fb,4,voucher,1,4.33
d8482b605eb845605365aeb8cc0fbe2d,1,boleto,1,116.23
32c9679b14183d04c1ffea3f6e5ae12e,1,boleto,1,127.5
17e76907e42e85c99dd9e25d02f65314,1,boleto,1,68.44
2537dc25ebd836a44792c49ab1914c7d,1,boleto,1,921.54
47c7065d871347ee5eecfddf704fb767,1,boleto,1,74.19
7204d5345f7a3370e7db75d7226d53f3,1,boleto,1,63.15
b35cb2caf25a9098b28e2b4d6aba5c79,1,boleto,1,108.82
cdcdd974adb1606df89687f10cf130eb,1,boleto,1,123.03
6a6601cae4b43a36b3e89110c3a7f497,1,boleto,1,342.69
b0a53313f05c1fb7b57eba8c55f35035,1,boleto,1,49.22
97c9845a8e4bfe01540ef64fe2bd53d5,1,boleto,1,220.35
9d7bda1d8caaa92f82edb8e4559852a8,1,boleto,1,362.05
4c05288ce87fd35acbaa04fec7070339,1,boleto,1,116.94
6ea4cd6f1ec3ef5b3dfeb0c90093a5d0,1,boleto,1,40.97
e99cec5edea38be65a806b88a650b2bf,1,boleto,1,234.05
d8d875126ddbeec8b736ffd7f0b1a4c0,2,voucher,1,31.07
161a705881b7953621b8fac63051ee95,1,boleto,1,60.85
4f53648717b48854fb9db283e2cf5d27,2,voucher,1,16.04
25fe494885908cc898eceec3e6594d2f,1,boleto,1,49.1
0459f8e390241a0cad720e0fce4e66a7,1,boleto,1,224.98
d16e915397932f8b3510f595170d1d6b,1,boleto,1,48.22
81c1b9bcce4f41551875c0e1d598bd2c,1,boleto,1,210.29
1ad22e16129698e1a3cc11e4350d2cb7,1,voucher,1,84.58
cb01f5da9344f4c8dce9d954754b4253,1,boleto,1,46.84
318145ea99714f48433e3332005b92d3,1,boleto,1,718.77
5619a43b2e52eacbfaafc5c569c1866d,1,voucher,1,24.75
ad71054dc5d178fd3d92e89a84f5edcc,1,boleto,1,341.02
88821a1158691d3d5f4e35004aeb2aee,2,voucher,1,49.73
eef2a734891eb6818c0c74bce088a982,1,boleto,1,139.94
6aa95a55a7192fafe9f44fd9dfad3523,1,boleto,1,63.27
b3e2b3c7117a01d7d57b74ed6b6272f9,1,boleto,1,141.74
c8536cac522b86cc17734cf6d15c3ae9,1,boleto,1,117.12
c5222412ad9d123721c453c7c21a6cfa,3,voucher,1,15.6
433998f702486cfc7c5431db579a4d8f,1,boleto,1,297.15
570b8c11496979f54bf5bb027e86fcd2,1,boleto,1,54.53
6baba4edd521964e1f16b03eff660868,1,boleto,1,1672.67
076204e886f6d81145cf693a72794765,1,boleto,1,114.58
077d6b93c4e88d06b124cf24fb67a28e,5,voucher,1,19.8
2c5f8c98e00740a16ca31cb18a7c8723,1,boleto,1,262.82
c2a0804ce9caec169b2c41564fd7f9e0,1,boleto,1,201.67
0dd9baba59537d4782153775157d0a36,2,voucher,1,20.0
cb0bbf1c3c3c44727e7374c8ec944154,1,boleto,1,37.38
93ab7643edecc64ee916444695d937c3,1,boleto,1,69.41
fedcd9f7ccdc8cba3a18defedd1a5547,14,voucher,1,7.63
ee1244c5ceb66b7b529791137cf349c1,1,boleto,1,86.02
a878aea89f040852ba82d7366fb4360c,1,boleto,1,94.39
f5aa338a071dcf7d23d8e6b116bfcab5,1,boleto,1,838.97
d8c4293616878e2f015351d8f1445880,2,voucher,1,195.03
4572e35be0f6c21676fce75fcc79162d,1,boleto,1,380.68
333b06740724c40dc56a7f790d46df00,1,boleto,1,82.56
959815491185d6d44b4adfb9caaf3b9f,1,boleto,1,171.49
f323bb8ea0778da8d42a6de6499edb87,1,boleto,1,141.94
5c4f206f887c5afc6acb306477d65807,1,boleto,1,379.2
59d02be1c50fb6e6930cafd6ff6a31e5,2,voucher,1,20.0
08a1ae3618b37c278906f99c6a97fe1d,1,boleto,1,131.73
554439efcd602dbfd71bbae1658f4ff0,1,boleto,1,36.84
81a091e3899d0cf00a11d67dbefd9ad8,1,boleto,1,125.47
9e3a542f51363bda001167b7f5bd8dbd,4,voucher,1,13.14
2db6682455f3a6b47b5202e00c855789,1,boleto,1,920.94
255bd6d4c5976cfdabd42470596058f6,1,boleto,1,47.68
